[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 0. 1.],-0.10122365864461344
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.03322262624290137
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[0. 0. 1.],[0. 0. 1.],,,0.0024581778256477335
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.09545095031630976
[1. 0. 0.],[1. 1. 1.],[0. 1. 1.],,-0.11974438297094954
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 0. 1.],-0.09754286681569511
[1. 0. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09245024639919527
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 0. 1.],-0.10122365864461344
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.03322262624290137
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[0. 0. 1.],[0. 0. 1.],,,0.0024581778256477335
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 0. 1.],-0.09754286681569511
[1. 0. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09245024639919527
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.03322262624290137
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[0. 0. 1.],[0. 0. 1.],,,0.0024581778256477335
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 0. 1.],-0.09754286681569511
[1. 0. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09245024639919527
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[1. 1. 0.],,-0.07743113261240454
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[0. 0. 1.],[0. 0. 1.],,,0.0024581778256477335
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 0. 1.],-0.09754286681569511
[1. 0. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09245024639919527
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[1. 1. 0.],,-0.07743113261240454
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[0. 0. 1.],[0. 0. 1.],,,0.0024581778256477335
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 0. 1.],-0.09754286681569511
[1. 0. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09245024639919527
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16262741976471454
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],,,-0.014331907772703245
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.4525292333123053
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09925975782756606
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],,,-0.014331907772703245
[1. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.1470213652600359
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09925975782756606
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],,,-0.014331907772703245
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.15391784628734834
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09925975782756606
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],,,-0.014331907772703245
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.15391784628734834
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09925975782756606
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],,-0.040434404444749265
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.15391784628734834
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.09925975782756606
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],,-0.040434404444749265
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.15391784628734834
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.5525507549539529
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],,-0.040434404444749265
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],,-0.15391784628734834
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],,-0.5525507549539529
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[1. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.11351504370028237
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 1.],,-0.15449917772040406
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[1. 1. 1.],,-0.6808397220476395
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 0. 1.],[0. 1. 0.],,-0.16934720534717249
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 1.],,-0.15449917772040406
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[1. 1. 1.],,-0.6808397220476395
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 1.],,-0.15449917772040406
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[1. 1. 1.],,-0.6808397220476395
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 1.],,-0.15449917772040406
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 0.],[1. 1. 1.],,-0.6808397220476395
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[1. 0. 1.],[1. 0. 0.],,-0.36148575576647
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 1.],,-0.8346577442042094
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.6022611822557157
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
[1. 1. 0.],[0. 1. 0.],[1. 1. 1.],[1. 1. 1.],-0.1693774089600534
[0. 1. 1.],[1. 0. 1.],[1. 1. 0.],,-0.9300484123598566
[1. 1. 0.],[0. 0. 1.],[1. 0. 1.],[0. 1. 1.],-0.23042115547799186
[0. 1. 1.],[1. 0. 0.],[0. 1. 1.],[0. 0. 1.],-0.43528570786718274
[1. 1. 0.],[0. 1. 1.],[0. 1. 0.],,-0.2480134988623786
[0. 1. 1.],[1. 1. 0.],[1. 0. 0.],[1. 0. 1.],-0.32641340180881667
[1. 0. 1.],[0. 0. 1.],[0. 1. 1.],[0. 0. 1.],-0.19878873719036888
[1. 1. 0.],[0. 0. 1.],[1. 0. 0.],,-0.6022611822557157
[1. 0. 0.],[1. 0. 1.],[0. 1. 1.],,-1.5238474242443916
[0. 1. 1.],[0. 0. 1.],[1. 0. 1.],,-0.49102980951644276
